"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"610","4_17",4,129494.037188449,130016.541709721,42808.5028140432,42894.7813755001,412267.755952381,0.68278379905777,6990.95833333333,419258.714285714,6397.00445554875,0.369407452745934,116117.801784042
"611","4_18",4,130314.416052242,130752.300514783,39874.8748815478,39941.8127746989,382275.674568966,0.723818900959279,9856.6875,392132.362068966,7794.29663698857,0.343976652684,116117.801784042
"612","4_19",4,117919.764695715,118196.850413362,34057.8851056162,34097.8759263603,314129.75,0.702527108928174,11173.25,325303,7030.63460923636,0.293648996127022,116117.801784042
"613","4_2",4,121742.021319256,122110.069082733,38820.1996980227,38878.8355957162,408869.541666667,0.658662537395993,10693.8333333334,419563.375,5740.71487437745,0.334822352803611,116117.801784042
"614","4_20",4,122159.990839707,122405.950552807,36345.1497581163,36381.720436251,387526.333333333,0.693966423420394,8126.25,395652.583333333,6752.95839117953,0.313317337025674,116117.801784042
"615","4_21",4,121078.078041209,121444.118586177,36790.756202689,36846.3267312681,370760.5,0.706680299126155,12443.75,383204.25,7167.51682085113,0.317318500394932,116117.801784042
"616","4_22",4,115762.864714775,116229.964370651,34221.6997305772,34290.6719867711,351748.756944445,0.680690594045949,9505.83333333334,361254.590277778,6335.58676250106,0.295309344992128,116117.801784042
"617","4_23",4,134123.7839996,134484.089665146,43985.5614852854,44044.6025339893,464533.3,0.685371314745792,6930,471463.3,6482.76882648353,0.379309648109808,116117.801784042
"618","4_24",4,117723.646986384,118000.271870205,35140.5078626995,35181.7699007397,348288.416666667,0.677879958810289,7682.58333333333,355971,6264.8962477616,0.302983430276879,116117.801784042
"619","4_25",4,125316.941629798,125780.298388765,37862.0326788116,37931.9651302179,358276.53125,0.684130401780744,11456.5,369733.03125,6439.11188655244,0.326667957431407,116117.801784042
"620","4_26",4,124050.170335688,124425.19604379,38223.1568586115,38280.8909540699,405769.375,0.688526831771155,12797.125,418566.5,6576.38452829496,0.329672887067441,116117.801784042
"621","4_27",4,107025.320787713,107384.948881758,35160.676032052,35219.7002066067,376368.4375,0.70602569767202,9855.3125,386223.75,7142.53051456851,0.303310083944829,116117.801784042
"622","4_28",4,124276.836309952,124652.547269573,38820.6799320145,38879.3165550765,459002.958333333,0.671194861485541,12541.375,471544.333333333,6072.91212643769,0.334826494798662,116117.801784042
"623","4_29",4,130811.883997249,131207.351567277,38583.6300318224,38641.9086033081,401481.2140625,0.721099782889776,12842.8609375,414324.075,7691.89739730194,0.332781950825896,116117.801784042
"624","4_3",4,127221.610511482,127649.102482287,38979.7682973422,39045.2035764018,412962.916666667,0.670036991018205,10216.25,423179.166666667,6039.1315300379,0.336255104527546,116117.801784042
"625","4_30",4,126744.230626158,127255.639761166,35229.7740929949,35300.7780765353,361307.65,0.728887844866915,14206.5,375514.15,7990.25286741971,0.304008322015847,116117.801784042
"626","4_31",4,114523.905258841,114908.730209308,36463.4805832424,36524.6917738593,350653.416666667,0.671076127863708,7928.25,358581.666666667,6067.60583020165,0.314548598170922,116117.801784042
"627","4_32",4,108042.275568619,108368.906566307,35576.592979026,35630.3295770453,354461.390456989,0.670383014737302,8665.70833333334,363127.098790322,6050.62711575372,0.306846401065284,116117.801784042
"628","4_33",4,130588.030530814,130982.821352036,39776.6924920602,39836.7731224973,389012.25,0.694534486539029,12292.5,401304.75,6764.23362507536,0.34307205708722,116117.801784042
"629","4_34",4,125005.658530276,125467.864326522,39513.725209792,39586.7083930129,356509.0375,0.678296808723701,8820.2125,365329.25,6268.437699779,0.340918513654238,116117.801784042
"630","4_35",4,106249.234339415,106463.158972314,37489.3353386244,37527.0573022228,445547.535714286,0.653795510152984,6487.25,452034.785714286,5623.85262564314,0.323180913913754,116117.801784042
"631","4_36",4,131544.606122618,131897.983170631,43142.113619439,43200.022522847,392101.010714286,0.645749176224788,11342.375,403443.385714286,5424.82732422495,0.372036172396643,116117.801784042
