"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"193","12_92",12,42041.312520423,42410.8162437471,5800.39638335153,5825.83064295555,172903.5,0.929487451442359,12069.75,184973.25,13471.8740820659,0.139269622636863,41831.3091731859
"194","12_93",12,41753.0256324674,42119.9955843153,6688.40908575345,6717.7372077958,142985.975,0.900530300181305,12069.75,155055.725,9252.485615849,0.160591129959229,41831.3091731859
"195","12_94",12,40964.6402746497,41324.6810583136,5935.5741218105,5961.6011246454,142985.975,0.924782912229027,12069.75,155055.725,12565.3380675394,0.142515289205121,41831.3091731859
"196","12_95",12,42615.1493813604,42989.6965927201,6601.07774787531,6630.02292920596,199066.541666667,0.914043277681461,12069.75,211136.291666667,10867.70417244,0.158494272836573,41831.3091731859
"197","12_96",12,42883.1868975349,43260.0899073765,6396.0225435484,6424.06857472528,178288.6875,0.924950279287086,12069.75,190358.4375,12595.6389504424,0.153570822948165,41831.3091731859
"198","12_97",12,41923.100026427,42332.9055007812,6921.59942589765,6955.34706344856,177482.020833333,0.916762206521255,12876.4166666667,190358.4375,11245.0627742458,0.166271321670874,41831.3091731859
"199","12_98",12,39906.1269757093,40256.8644198317,6351.723963675,6379.5757492338,141696.958333333,0.91778745805546,12069.75,153766.708333333,11409.1932927391,0.152507197965565,41831.3091731859
"200","12_99",12,41799.7465791641,42167.1271643325,6031.35043659177,6057.79741066536,142985.975,0.924122508938292,12069.75,155055.725,12447.0800354593,0.144814913288644,41831.3091731859
"201","14_1",14,42427.4773925548,42800.3751430753,5404.06628932231,5427.76267416153,164542.242857143,0.942356537822047,12069.75,176611.992857143,16707.677597174,0.129753593216269,41831.3091731859
"202","14_10",14,41137.5304019799,41499.0907277785,5292.17295297637,5315.378694767,148125.083333333,0.937112642419856,12069.75,160194.833333333,15229.2791016472,0.127066993594697,41831.3091731859
"203","14_100",14,40939.3287549865,41299.1470741221,4375.42375962917,4394.60963183945,148610.314285714,0.956182080322104,12069.75,160680.064285714,22301.7909858041,0.105055512693741,41831.3091731859
"204","14_11",14,42154.913099576,42525.4152654902,5505.0316662231,5529.17077591032,160314,0.931659474233316,12069.75,172383.75,13932.5235207748,0.132177808564848,41831.3091731859
"205","14_12",14,41275.0040112142,41637.7726011565,4679.88343232133,4700.40433507822,148606.058333334,0.949464082946151,12069.75,160675.808333334,19201.240411587,0.112365699950199,41831.3091731859
"206","14_13",14,43396.2211999372,43820.4266857626,5811.3924126485,5839.72701463,164150.544642857,0.945242129100905,13519.3928571428,177669.9375,17624.7213042752,0.139601822894257,41831.3091731859
"207","14_14",14,42725.2983630668,43100.813680711,5203.76444766932,5226.58252545795,164108.725,0.944428627288047,12069.75,176178.475,17368.7639873753,0.124944273291074,41831.3091731859
"208","14_15",14,40856.9962419708,41256.3803694583,5587.02882817692,5614.26950078423,149294.684523809,0.927501744108319,12069.75,161364.434523809,13062.097413067,0.134212139465695,41831.3091731859
"209","14_16",14,41561.6784021554,41926.9665912368,5559.63630666358,5584.0148531942,127738.416666667,0.92771076411115,12069.75,139808.166666667,13115.6511652635,0.133488885802637,41831.3091731859
"210","14_17",14,41082.2399173693,41443.3142916431,5277.0751269867,5300.21466605594,145767.05,0.939787694073466,12069.75,157836.8,15951.2745536594,0.12670448931236,41831.3091731859
"211","14_18",14,40441.9191279167,40797.3656827519,4968.39018726011,4990.17616833539,148125.083333333,0.94526392339361,12069.75,160194.833333333,17649.4149673032,0.119292851860685,41831.3091731859
"212","14_19",14,41306.9444777922,41669.9937944916,5201.2147709781,5224.02166864478,146983.145833333,0.939990735361059,12069.75,159052.895833333,16008.7036113356,0.124883054628216,41831.3091731859
"213","14_2",14,41167.6053556214,41529.4300120673,4311.54577598433,4330.45154850632,132585.566666666,0.956749135216378,12069.75,144655.316666666,22607.5853299793,0.103521779119506,41831.3091731859
"214","14_20",14,40492.4633967787,40848.354188352,5076.26670509842,5098.52571580453,160314,0.942412324479741,12069.75,172383.75,16724.852790411,0.121883006211833,41831.3091731859
"215","14_21",14,42493.1542181516,42908.5320697464,5971.72169438495,6000.83801373492,155183.1875,0.927858404984405,15012.25,170195.4375,13131.7228470523,0.143453268194185,41831.3091731859
"216","14_22",14,41652.1041658303,42018.1871126003,5929.8355628838,5955.83740261123,138725.88125,0.92020364847433,12069.75,150795.63125,11785.6031104158,0.142377504322264,41831.3091731859
"217","14_23",14,41409.0279537146,41772.9744884641,4910.85175009868,4932.38542987398,148606.058333334,0.947646500731664,12069.75,160675.808333334,18499.1402157051,0.117911333098694,41831.3091731859
"218","14_24",14,41855.3752031714,42223.244711793,4770.03692222239,4790.95314059477,149171.458333333,0.951710927606822,12069.75,161241.208333333,20142.2085745343,0.114530317967333,41831.3091731859
"219","14_25",14,41723.9251734745,42090.6393595695,4962.90407882479,4984.66600376719,160314,0.943229459561267,12069.75,172383.75,16980.2947130993,0.119161128405763,41831.3091731859
"220","14_26",14,40774.8191080633,41133.1915416303,4751.04094842231,4771.87387101676,169247.833333333,0.949328831691464,12069.75,181317.583333333,19147.260629182,0.114074217741088,41831.3091731859
"221","14_27",14,42350.233502798,42722.4523519437,5297.37876759624,5320.60733645449,128953,0.93619288233307,12069.75,141022.75,14995.0218835898,0.127191987093367,41831.3091731859
"222","14_28",14,41542.670981872,41907.7921135487,5229.69652131983,5252.628309112,146983.145833333,0.941490411705623,12069.75,159052.895833333,16445.2225492008,0.125566911792447,41831.3091731859
"223","14_29",14,42612.6228913198,42987.1478972006,5093.87584200494,5116.21206732362,149522.0375,0.949575243325028,12069.75,161591.7875,19245.8221451343,0.122305807980859,41831.3091731859
"224","14_3",14,42135.2124612953,42505.5414770684,5201.02582902541,5223.83189819722,146983.145833333,0.941369090455918,12069.75,159052.895833333,16409.0787253198,0.124878518063349,41831.3091731859
"225","14_30",14,43365.4713195753,43746.613157345,5491.37681952999,5515.45605384099,148606.058333334,0.941083208896665,12069.75,160675.808333334,16324.498016287,0.131849950739205,41831.3091731859
"226","14_31",14,42270.8297410652,42642.3507055863,5133.51194907061,5156.02197544877,145767.05,0.946179285160699,12069.75,157836.8,17966.9711248079,0.123257485298926,41831.3091731859
"227","14_32",14,41439.7547357236,41844.8354271774,4871.1462290184,4894.89647333033,148610.314285714,0.944634235218134,12069.75,160680.064285714,17419.9987656202,0.117015139379572,41831.3091731859
"228","14_33",14,42227.1359224423,42639.91339969,5303.13239495537,5328.98887391887,169247.833333333,0.937951600851388,12069.75,181317.583333333,15433.896725935,0.127392352265532,41831.3091731859
