"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"310","16_17",16,21.1645491854896,21.7009263559772,3.74209092535874,3.78921249941455,105.442118230167,0.917307257830977,7.0200733339796,112.462191564147,10482.8469332706,0.17579068449711,21.5552519762606
"311","16_18",16,20.7494870746359,21.2753452475939,3.45329157704293,3.49677649978524,89.6509550158275,0.91893275381851,6.1844157887736,95.8353708046011,10711.9890370319,0.162223874888418,21.5552519762606
"312","16_19",16,21.2348783566084,21.7730378925732,3.56759940667961,3.61252372920317,137.957981630091,0.925594084307127,6.1844157887736,144.142397418865,11755.6030528635,0.167593667342963,21.5552519762606
"313","16_2",16,21.0189597857203,21.5516472565305,3.63563278653926,3.68141380656464,138.266510498073,0.929866198155981,5.87588692079182,144.142397418865,12529.2445889605,0.170789643777724,21.5552519762606
"314","16_20",16,21.1282114097487,21.6636676651172,3.09303156005938,3.13197997649859,138.227424582104,0.952703499840913,5.91497283676107,144.142397418865,19035.3367441859,0.145300086491586,21.5552519762606
"315","16_21",16,21.5702011760845,22.1168588616453,3.23535547306074,3.27609607652592,89.6509550158275,0.94159863467178,6.1844157887736,95.8353708046011,15236.1285522012,0.151985979107736,21.5552519762606
"316","16_22",16,21.5893637872274,22.1365071144644,3.41993542463663,3.4630003163222,89.5077315314203,0.921745208668285,6.28269878891403,95.7904303203343,11130.9378936203,0.160656916473818,21.5552519762606
"317","16_23",16,21.2325862447761,21.7706876913174,3.1358804332247,3.17536841601609,94.1514375093564,0.934661781536743,6.1844157887736,100.33585329813,13518.2042658376,0.147312980591143,21.5552519762606
"318","16_24",16,20.5859531816799,21.1076668842779,3.51839036315225,3.56269503007817,88.9192780686188,0.918256292468805,6.91609273598229,95.8353708046011,10615.5228651926,0.165281994105282,21.5552519762606
"319","16_25",16,21.2576609885931,21.7963979091065,3.9620844290984,4.01197622984967,88.9759935784488,0.892679330761815,6.8144367418855,95.7904303203343,7860.38676014673,0.186125229910008,21.5552519762606
"320","16_26",16,21.3264595341356,21.8669400291929,3.66069719974649,3.70679383866694,100.249018696549,0.92239862620374,6.46559245970585,106.714611156255,11232.6194643289,0.171967084529994,21.5552519762606
"321","16_27",16,21.213678781002,21.751301052115,3.5911236672663,3.63634421460359,95.6621238074342,0.921892471500305,5.87588692079182,101.538010728226,11153.7056965154,0.168698756971544,21.5552519762606
"322","16_28",16,20.5929668750954,21.1148583270513,2.66676144930813,2.70034213979087,90.9269094100758,0.953362587711479,5.87588692079182,96.8027963308676,19317.7022733118,0.125275368748407,21.5552519762606
"323","16_29",16,21.6759159216038,22.2252527559423,3.78476161191133,3.832420508538,137.676804959159,0.917006954536265,6.46559245970585,144.142397418865,10441.4962385665,0.177795207996582,21.5552519762606
"324","16_3",16,21.0671205267733,21.6010285443472,3.32798270548635,3.36988969990231,88.5614332186192,0.923099276697157,6.1844157887736,94.7458490073928,11343.5710226482,0.156337290958772,21.5552519762606
"325","16_30",16,20.962241399775,21.4934914458094,2.65171447221923,2.6851056864815,94.2495214716348,0.951566044899724,7.07042344570223,101.319944917337,18566.1053401175,0.124568513021266,21.5552519762606
"326","16_31",16,20.7530785142179,21.2790277057082,2.84298881823259,2.87878861861434,89.5077315314203,0.944072637129976,6.28269878891403,95.7904303203343,15951.9168490241,0.133553930234025,21.5552519762606
"327","16_32",16,20.4565840906207,20.9750191678909,2.93883204017449,2.97583872824832,95.2922756070542,0.94494813008732,6.24573512117176,101.538010728226,16220.6294599784,0.138056318317489,21.5552519762606
"328","16_33",16,21.3280792711406,21.8686008154989,4.67254283233174,4.73138094650224,156.282446194039,0.884802171179558,5.87588692079182,162.158333114831,7258.27960757809,0.219500145566057,21.5552519762606
"329","16_34",16,21.41179123668,21.9544343092041,3.47637347145886,3.52014904860235,138.203000740685,0.934347943776329,5.93939667817989,144.142397418865,13449.0655381831,0.163308183661188,21.5552519762606
"330","16_35",16,20.3848292364125,20.9014458168495,3.2733905305202,3.31461008327137,93.602608310955,0.928549472408873,6.73324498717496,100.33585329813,12280.9345292414,0.153772736543365,21.5552519762606
"331","16_36",16,21.2357585650448,21.7739404082983,3.26112537191447,3.30219047796964,138.266510498073,0.931451436864351,5.87588692079182,144.142397418865,12840.8469495556,0.15319656117249,21.5552519762606
"332","16_37",16,21.2788466584591,21.8181204914084,3.76198880377846,3.80936093811466,86.2797911575094,0.901449759036681,7.07042344570223,93.3502146032116,8644.01764990846,0.17672541904451,21.5552519762606
"333","16_38",16,20.8018873372803,21.3290734999991,3.00935058345762,3.04724526298487,93.602608310955,0.937659755132614,6.73324498717496,100.33585329813,14213.7470022016,0.141369039264347,21.5552519762606
"334","16_39",16,21.2474267042287,21.785904255339,3.68054558623689,3.72689216221995,95.283662204513,0.912626207827443,6.73324498717496,102.016907191688,9870.60015311795,0.172899494115145,21.5552519762606
"335","16_4",16,20.8732405943807,21.4022350761812,2.98285150145795,3.020412496294,87.165798814438,0.937925564756331,6.1844157887736,93.3502146032116,14278.6584399111,0.140124202659309,21.5552519762606
"336","16_40",16,21.7438689645599,22.2949279457103,3.204400271199,3.24475107712424,104.684386837642,0.946992153432924,6.1844157887736,110.868802626416,16882.5493384589,0.150531809171044,21.5552519762606
"337","16_41",16,20.805227670683,21.3324984881027,3.59149978042588,3.63672506389719,138.604429697711,0.926585276018391,6.1844157887736,144.788845486485,11927.0772720841,0.168716425486578,21.5552519762606
"338","16_42",16,21.0477917637385,21.5812099288174,3.23181319005613,3.27250918799081,88.7649473588989,0.927820112646116,7.07042344570223,95.8353708046011,12147.289758875,0.151819574718723,21.5552519762606
"339","16_43",16,21.0400906048131,21.5733135979657,3.03496211352432,3.07317930141248,86.4288915523681,0.937070825799382,7.07042344570223,93.4993149980703,14071.8822649308,0.142572181702958,21.5552519762606
"340","16_44",16,21.2459968722426,21.7844381868506,3.06341432713147,3.10198979415214,137.830816508168,0.941464914802659,6.31158091069712,144.142397418865,15199.1637406711,0.143908769777707,21.5552519762606
